Product_ID,Category,Price,Cost_Price,Competitor_Price,Discount,Marketing_Spend,Season,Holiday,Demand,Revenue,Profit
P111574,Groceries,229.81,152.95,210.03,27.7,9806.98,Winter,0,669,153742.89,51419.34
P111575,Sports,2857.09,1423.03,2619.08,10.9,38290.72,Spring,1,120,342850.8,172087.2
P111576,Sports,2940.09,1559.8,2678.19,10.9,22642.05,Spring,0,89,261668.01,122845.81
P111577,Sports,1656.38,819.04,1820.01,13.0,40001.24,Monsoon,0,194,321337.72,162443.96
P111578,Groceries,394.51,277.72,434.46,5.8,48456.49,Spring,0,722,284836.22,84322.38
P111579,Home & Kitchen,2173.57,1237.74,1912.27,5.4,20368.44,Spring,1,216,469491.12,202139.28
P111580,Sports,2522.35,1160.88,2522.89,32.7,27992.47,Monsoon,1,147,370785.45,200136.09
P111581,Sports,1343.74,680.0,1193.8,33.3,48658.08,Spring,0,269,361466.06,178546.06
P111582,Electronics,4774.46,2834.28,5417.25,10.4,8730.65,Monsoon,0,89,424926.94,172676.02
P111583,Sports,2602.92,1335.45,2640.34,34.0,3181.66,Monsoon,0,95,247277.4,120409.65
P111584,Home & Kitchen,621.12,353.62,558.65,22.8,23746.04,Summer,0,378,234783.36,101115.0
P111585,Electronics,4415.54,3108.45,3754.77,28.5,24649.55,Monsoon,1,148,653499.92,193449.32
P111586,Fashion,622.5,294.62,559.27,35.2,46486.69,Summer,0,608,378480.0,199351.04
P111587,Electronics,2389.8,1493.08,2727.65,12.3,23053.85,Winter,0,337,805362.6,302194.64
P111588,Groceries,366.21,280.84,311.66,26.5,22476.83,Summer,0,544,199218.24,46441.28
P111589,Sports,2275.57,1128.2,2400.85,12.3,25156.76,Winter,1,165,375469.05,189316.05
P111590,Electronics,2993.23,1780.01,2866.69,36.1,22558.19,Spring,0,218,652524.14,264481.96
P111591,Beauty,509.01,173.01,467.43,12.0,44988.9,Summer,0,324,164919.24,108864.0
P111592,Beauty,1246.03,401.81,1182.9,25.0,31081.33,Spring,1,154,191888.62,130009.88
P111593,Beauty,1271.75,450.46,1276.01,7.6,39916.89,Summer,0,118,150066.5,96912.22
P111594,Beauty,1063.43,339.01,1216.06,14.8,8153.83,Summer,0,155,164831.65,112285.1
P111595,Groceries,514.21,360.71,554.1,14.1,43860.81,Winter,0,620,318810.2,95170.0
P111596,Beauty,843.52,298.67,724.26,30.0,48517.3,Spring,0,266,224376.32,144930.1
P111597,Beauty,1403.34,471.38,1514.09,11.5,47865.53,Monsoon,0,110,154367.4,102515.6
P111598,Beauty,1036.7,376.54,913.89,13.1,49147.31,Summer,1,236,244661.2,155797.76
P111599,Home & Kitchen,1969.71,1094.23,1867.07,0.4,35017.88,Monsoon,1,251,494397.21,219745.48
P111600,Groceries,620.75,427.32,578.06,12.6,33739.48,Spring,0,510,316582.5,98649.3
P111601,Home & Kitchen,3372.63,2005.84,3595.92,10.9,3833.27,Monsoon,0,94,317027.22,128478.26
P111602,Sports,1784.47,831.97,1610.36,21.8,14504.58,Summer,1,211,376523.17,200977.5
P111603,Beauty,852.79,279.58,865.65,16.1,39459.06,Spring,0,240,204669.6,137570.4
P111604,Sports,1255.14,577.94,1439.01,39.2,18374.39,Spring,0,280,351439.2,189616.0
P111605,Sports,2567.6,1226.41,2306.45,21.8,31215.73,Spring,1,136,349193.6,182401.84
P111606,Sports,2329.37,1209.14,2342.85,2.9,29531.19,Winter,0,107,249242.59,119864.61
P111607,Beauty,974.3,357.89,883.55,32.4,29245.23,Spring,0,189,184142.7,116501.49
P111608,Beauty,1193.09,453.37,1018.69,2.1,18836.46,Winter,0,88,104991.92,65095.36
P111609,Beauty,327.42,120.17,290.7,33.5,44298.7,Monsoon,0,480,157161.6,99480.0
P111610,Home & Kitchen,3322.57,1838.2,3190.91,16.2,12823.28,Monsoon,0,94,312321.58,139530.78
P111611,Sports,1915.32,956.04,1645.71,2.5,38633.25,Winter,1,167,319858.44,160199.76
P111612,Groceries,368.59,247.11,338.72,39.1,1756.21,Winter,0,570,210096.3,69243.6
P111613,Sports,1856.61,931.49,2035.0,19.8,42001.12,Spring,0,198,367608.78,183173.76
P111614,Sports,730.54,358.98,646.42,34.2,38026.81,Spring,0,325,237425.5,120757.0
P111615,Sports,1777.45,930.05,1890.11,16.8,48958.02,Winter,0,217,385706.65,183885.8
P111616,Home & Kitchen,2585.35,1324.63,2840.13,18.5,6478.49,Monsoon,0,159,411070.65,200454.48
P111617,Electronics,4369.59,2770.89,3990.83,14.5,40278.64,Winter,1,178,777787.02,284568.6
P111618,Home & Kitchen,3302.53,1878.56,2811.43,14.8,15796.75,Monsoon,0,83,274109.99,118189.51
P111619,Sports,784.95,423.55,738.07,31.7,12772.53,Summer,0,244,191527.8,88181.6
P111620,Sports,801.76,403.14,803.95,1.2,10649.25,Spring,0,207,165964.32,82514.34
P111621,Beauty,1274.51,428.28,1169.25,19.6,36062.19,Monsoon,1,143,182254.93,121010.89
P111622,Sports,1431.27,779.51,1547.3,10.6,47151.69,Summer,1,302,432243.54,196831.52
P111623,Electronics,2590.4,1760.59,2843.36,22.3,32782.38,Monsoon,1,386,999894.4,320306.66
P111624,Beauty,1295.55,457.42,1215.73,8.6,13657.54,Summer,0,95,123077.25,79622.35
P111625,Sports,2765.98,1313.98,3144.21,14.0,20291.64,Winter,0,105,290427.9,152460.0
P111626,Beauty,625.46,233.74,566.36,21.3,12430.62,Monsoon,0,221,138226.66,86570.12
P111627,Sports,1801.88,935.52,1622.93,29.7,3954.48,Spring,0,125,225235.0,108295.0
P111628,Home & Kitchen,2771.27,1498.91,2409.24,37.8,38482.56,Summer,0,195,540397.65,248110.2
P111629,Beauty,237.21,87.81,223.03,9.7,5671.08,Winter,1,480,113860.8,71712.0
P111630,Beauty,1201.74,383.2,1128.81,19.3,32640.63,Winter,0,138,165840.12,112958.52
P111631,Sports,1993.59,1082.9,2196.92,13.9,21699.47,Summer,0,142,283089.78,129317.98
P111632,Fashion,1695.81,826.33,1770.71,24.2,4096.08,Spring,1,183,310333.23,159114.84
P111633,Fashion,1541.15,633.13,1721.09,14.7,15424.7,Summer,1,273,420733.95,247889.46
P111634,Home & Kitchen,1065.35,643.52,1174.29,3.9,4234.86,Spring,0,248,264206.8,104613.84
P111635,Fashion,1591.3,661.12,1819.51,24.6,31648.33,Summer,0,209,332581.7,194407.62
P111636,Home & Kitchen,2560.2,1496.38,2470.79,1.4,33525.75,Summer,1,277,709175.4,294678.14
P111637,Home & Kitchen,3470.41,1770.14,3474.07,1.7,44790.82,Spring,1,138,478916.58,234637.26
P111638,Fashion,1948.89,812.21,2179.28,35.4,14665.07,Monsoon,0,143,278691.27,162545.24
P111639,Home & Kitchen,2464.85,1321.32,2764.97,34.8,9220.15,Winter,0,204,502829.4,233280.12
P111640,Beauty,1331.54,425.17,1494.65,22.5,23992.25,Winter,0,111,147800.94,100607.07
P111641,Sports,1705.55,931.27,1561.64,0.7,40813.39,Winter,1,206,351343.3,159501.68
P111642,Fashion,1398.94,683.74,1246.63,13.7,28508.79,Spring,0,196,274192.24,140179.2
P111643,Groceries,529.91,355.45,578.84,13.9,47226.62,Winter,0,477,252767.07,83217.42
P111644,Home & Kitchen,2917.05,1494.36,2596.78,28.8,4892.71,Winter,1,141,411304.05,200599.29
P111645,Sports,1113.95,510.7,966.62,32.5,36103.57,Spring,0,242,269575.9,145986.5
P111646,Electronics,4144.74,2497.33,4106.52,14.2,33322.99,Monsoon,0,128,530526.72,210868.48
P111647,Fashion,1199.96,586.52,1363.32,16.9,12548.78,Spring,1,323,387587.08,198141.12
P111648,Home & Kitchen,2584.25,1536.33,2683.35,9.0,10791.94,Winter,0,145,374716.25,151948.4
P111649,Home & Kitchen,611.76,304.88,656.96,29.1,19410.02,Monsoon,0,377,230633.52,115693.76
P111650,Home & Kitchen,555.48,299.6,548.96,14.0,16464.82,Winter,0,355,197195.4,90837.4
P111651,Electronics,4755.04,3371.46,4192.48,28.2,17081.43,Monsoon,0,83,394668.32,114837.14
P111652,Home & Kitchen,2737.89,1417.33,2531.46,28.3,36249.29,Winter,1,290,793988.1,382962.4
P111653,Sports,778.6,395.83,858.93,6.2,4970.17,Spring,0,207,161170.2,79233.39
P111654,Sports,2874.42,1324.0,2710.55,35.4,37542.21,Summer,1,169,485776.98,262020.98
P111655,Fashion,1956.55,902.29,1853.28,33.0,25220.95,Summer,0,146,285656.3,153921.96
P111656,Home & Kitchen,1418.09,772.71,1213.76,23.3,9112.24,Spring,1,313,443862.17,202003.94
P111657,Beauty,931.06,300.5,1005.45,3.5,33638.55,Winter,1,254,236489.24,160162.24
P111658,Beauty,1159.85,402.61,1050.77,6.7,19002.11,Spring,1,134,155419.9,101470.16
P111659,Sports,1420.99,682.51,1557.86,3.7,7080.48,Monsoon,1,186,264304.14,137357.28
P111660,Home & Kitchen,1942.21,1130.66,1984.33,18.5,29597.16,Monsoon,0,217,421459.57,176106.35
P111661,Sports,1692.34,870.11,1890.9,10.6,16336.93,Summer,0,190,321544.6,156223.7
P111662,Groceries,160.27,119.61,152.28,33.2,14537.33,Spring,0,748,119881.96,30413.68
P111663,Fashion,1919.28,848.59,1648.53,17.4,24150.41,Summer,0,121,232232.88,129553.49
P111664,Sports,1168.43,640.68,1211.2,18.1,26232.98,Summer,0,235,274581.05,124021.25
P111665,Fashion,1506.61,686.07,1445.25,36.9,35291.61,Summer,0,261,393225.21,214160.94
P111666,Home & Kitchen,1487.63,740.24,1347.91,23.1,24862.71,Summer,0,299,444801.37,223469.61
P111667,Beauty,1181.36,387.04,1233.4,15.5,26908.8,Summer,1,196,231546.56,155686.72
P111668,Beauty,541.53,197.15,526.97,39.3,28736.94,Winter,0,424,229608.72,146017.12
P111669,Beauty,302.82,114.42,299.4,18.5,46399.62,Summer,0,610,184720.2,114924.0
P111670,Fashion,1701.8,788.04,1603.41,23.2,5512.06,Summer,0,141,239953.8,128840.16
P111671,Electronics,2852.94,1734.56,2995.68,15.3,33338.17,Summer,0,249,710382.06,278476.62
P111672,Groceries,266.05,184.97,257.79,26.8,2349.91,Spring,1,704,187299.2,57080.32
P111673,Groceries,674.86,450.57,651.72,31.0,13326.07,Winter,0,390,263195.4,87473.1
P111674,Groceries,662.24,489.8,687.74,25.1,39651.33,Spring,1,769,509262.56,132606.36
P111675,Beauty,1336.0,422.91,1269.0,9.9,18387.98,Spring,0,77,102872.0,70307.93
P111676,Groceries,286.74,206.12,320.78,37.7,1821.52,Winter,0,663,190108.62,53451.06
P111677,Home & Kitchen,1094.86,573.64,1010.61,20.5,25910.13,Monsoon,0,288,315319.68,150111.36
P111678,Electronics,2282.57,1601.95,2472.96,33.0,22167.89,Winter,0,350,798899.5,238217.0
P111679,Fashion,1468.05,706.64,1545.58,0.4,46378.4,Winter,1,302,443351.1,229945.82
P111680,Fashion,1714.66,797.91,1963.56,20.7,47139.71,Spring,1,265,454384.9,242938.75
P111681,Home & Kitchen,1415.26,830.8,1345.76,37.4,14300.57,Winter,0,271,383535.46,158388.66
P111682,Groceries,768.25,543.83,842.58,27.5,41105.56,Summer,1,757,581565.25,169885.94
P111683,Fashion,1239.07,577.79,1323.44,4.6,25979.35,Winter,0,241,298615.87,159368.48
P111684,Beauty,488.16,179.18,511.08,28.4,27238.27,Winter,0,394,192335.04,121738.12
P111685,Fashion,2109.11,1038.79,2221.64,0.6,6149.43,Winter,0,84,177165.24,89906.88
P111686,Beauty,735.63,233.66,630.84,14.7,41908.08,Spring,0,236,173608.68,118464.92
P111687,Beauty,1331.5,426.66,1282.09,9.5,30494.68,Winter,1,130,173095.0,117629.2
P111688,Electronics,3380.64,1983.98,3330.89,10.1,47782.27,Spring,0,212,716695.68,296091.92
P111689,Home & Kitchen,1813.03,955.82,1859.53,1.7,39253.69,Winter,0,236,427875.08,202301.56
P111690,Electronics,2940.1,2001.33,3129.28,24.7,23597.76,Spring,0,261,767366.1,245018.97
P111691,Groceries,746.14,501.54,786.96,29.7,42935.22,Spring,0,482,359639.48,117897.2
P111692,Sports,1705.39,917.3,1628.75,11.7,16251.69,Monsoon,0,110,187592.9,86689.9
P111693,Groceries,665.68,422.38,719.56,23.5,43217.41,Spring,1,750,499260.0,182475.0
P111694,Groceries,299.96,209.67,263.74,19.9,6234.83,Summer,0,553,165877.88,49930.37
P111695,Fashion,1884.45,791.31,1697.56,39.7,17158.06,Spring,1,189,356161.05,206603.46
P111696,Sports,2832.31,1386.3,2528.66,32.5,43478.05,Winter,0,129,365367.99,186535.29
P111697,Electronics,3526.97,2286.21,3111.29,37.8,1686.45,Monsoon,0,123,433817.31,152613.48
P111698,Groceries,307.46,221.57,350.49,33.0,43495.1,Spring,0,956,293931.76,82110.84
P111699,Sports,2240.18,1081.52,2021.69,26.3,2484.32,Monsoon,1,135,302424.3,156419.1
P111700,Sports,2337.78,1191.59,2427.34,2.8,33115.34,Summer,0,109,254818.02,124934.71
P111701,Groceries,484.27,326.26,456.25,34.3,32086.95,Monsoon,0,555,268769.85,87695.55
P111702,Groceries,273.01,192.19,241.53,30.4,3347.99,Spring,1,732,199843.32,59160.24
P111703,Groceries,524.58,383.77,590.14,11.3,41991.67,Spring,0,671,351993.18,94483.51
P111704,Electronics,2908.26,1991.54,2499.81,10.8,4753.02,Monsoon,0,158,459505.08,144841.76
P111705,Electronics,3511.45,2354.11,3215.39,21.0,42642.89,Monsoon,1,238,835725.1,275446.92
P111706,Groceries,402.66,266.1,373.77,11.3,49164.89,Spring,0,646,260118.36,88217.76
P111707,Fashion,1897.24,897.05,2022.23,38.8,33769.99,Monsoon,0,169,320633.56,169032.11
P111708,Home & Kitchen,1377.36,728.7,1536.65,7.7,46548.29,Winter,1,480,661132.8,311356.8
P111709,Electronics,2473.47,1509.81,2830.27,6.1,31453.36,Spring,0,261,645575.67,251515.26
P111710,Beauty,582.74,201.23,629.69,1.7,49061.76,Winter,0,400,233096.0,152604.0
P111711,Sports,2622.28,1186.04,2615.61,22.1,39943.67,Monsoon,1,141,369741.48,202509.84
P111712,Groceries,369.62,249.11,330.43,29.6,34124.26,Summer,0,689,254668.18,83031.39
P111713,Beauty,712.2,274.17,817.73,23.5,49450.97,Winter,1,507,361085.4,222081.21
P111714,Beauty,188.88,63.42,168.22,8.3,24450.92,Summer,0,475,89718.0,59593.5
P111715,Beauty,253.22,88.84,240.63,36.9,24441.42,Winter,0,540,136738.8,88765.2
P111716,Home & Kitchen,3397.17,1787.44,3645.86,15.2,42656.16,Summer,1,285,968193.45,458773.05
P111717,Beauty,1040.87,399.09,1005.65,5.6,33877.33,Summer,0,138,143640.06,88565.64
P111718,Groceries,607.47,452.79,696.88,7.6,7638.49,Summer,1,506,307379.82,78268.08
P111719,Fashion,2460.14,1205.47,2291.85,17.5,15744.67,Winter,1,107,263234.98,134249.69
P111720,Home & Kitchen,3332.96,1900.04,3388.16,21.8,29442.91,Monsoon,1,197,656593.12,282285.24
P111721,Beauty,1425.93,512.0,1445.99,24.1,1292.37,Winter,0,65,92685.45,59405.45
P111722,Beauty,314.29,107.01,312.83,2.9,25764.55,Spring,0,339,106544.31,70267.92
P111723,Electronics,2518.19,1489.31,2273.0,34.7,12079.91,Winter,0,259,652211.21,266479.92
P111724,Fashion,1459.35,614.96,1362.53,13.5,12221.45,Winter,0,149,217443.15,125814.11
P111725,Beauty,1378.11,465.69,1514.24,10.4,44819.25,Summer,0,114,157104.54,104015.88
P111726,Sports,2770.47,1438.0,2912.55,27.5,14468.23,Summer,0,104,288128.88,138576.88
P111727,Sports,2356.84,1081.24,2054.23,24.5,44962.95,Spring,0,123,289891.32,156898.8
P111728,Groceries,485.36,333.34,415.37,39.7,26919.17,Monsoon,1,613,297525.68,93188.26
P111729,Sports,2246.53,1019.19,2085.17,16.4,46429.36,Summer,0,147,330239.91,180418.98
P111730,Beauty,303.23,101.5,315.93,7.3,36596.61,Spring,0,486,147369.78,98040.78
P111731,Fashion,2396.03,1051.22,2347.94,38.9,20994.07,Winter,0,93,222830.79,125067.33
P111732,Home & Kitchen,827.06,489.97,728.24,19.3,2241.74,Spring,0,265,219170.9,89328.85
P111733,Sports,2887.99,1372.34,2618.18,26.5,44636.42,Summer,0,116,335006.84,175815.4
P111734,Home & Kitchen,1209.47,648.66,1094.08,1.7,35513.33,Summer,0,238,287853.86,133472.78
P111735,Sports,977.15,464.7,1101.52,13.4,7170.63,Summer,0,219,213995.85,112226.55
P111736,Electronics,3154.27,2011.05,3551.42,39.5,46790.06,Winter,0,304,958898.08,347538.88
P111737,Electronics,2269.03,1498.28,2130.91,38.6,24686.61,Monsoon,1,423,959799.69,326027.25
P111738,Fashion,1232.42,540.34,1377.81,39.4,1962.55,Monsoon,1,311,383282.62,215236.88
P111739,Fashion,2310.76,1114.33,2114.6,33.0,15145.86,Monsoon,0,80,184860.8,95714.4
P111740,Beauty,1341.35,430.26,1468.51,20.0,43060.27,Monsoon,0,119,159620.65,108419.71
P111741,Beauty,1349.59,434.94,1437.07,22.9,21246.17,Winter,1,130,175446.7,118904.5
P111742,Beauty,191.38,70.07,216.96,3.0,40485.27,Spring,0,534,102196.92,64779.54
P111743,Fashion,1588.55,728.44,1775.49,31.7,20437.17,Monsoon,0,198,314532.9,170301.78
P111744,Beauty,617.63,218.6,661.56,30.0,7130.52,Monsoon,0,257,158730.91,102550.71
P111745,Electronics,4951.95,3444.01,4939.53,28.3,10133.71,Winter,0,84,415963.8,126666.96
P111746,Home & Kitchen,864.07,520.11,804.03,15.3,44119.72,Spring,0,374,323162.18,128641.04
P111747,Electronics,2967.88,1827.35,3149.69,10.6,9471.27,Monsoon,1,246,730098.48,280570.38
P111748,Electronics,2599.86,1622.74,2342.39,32.4,46804.54,Summer,0,389,1011345.54,380099.68
P111749,Electronics,4109.86,2585.91,3739.56,39.0,14782.8,Spring,0,143,587709.98,217924.85
P111750,Electronics,3263.13,2216.15,3021.41,16.9,48596.03,Monsoon,1,298,972412.74,312000.04
P111751,Home & Kitchen,2279.25,1166.62,2343.81,2.2,5293.28,Spring,1,206,469525.5,229201.78
P111752,Beauty,440.34,142.69,387.46,36.0,27645.48,Spring,0,382,168209.88,113702.3
P111753,Beauty,1477.68,507.13,1561.74,27.6,2261.34,Winter,0,68,100482.24,65997.4
P111754,Home & Kitchen,2135.08,1261.56,2249.76,26.9,13201.3,Spring,0,217,463312.36,189553.84
P111755,Fashion,1597.21,737.21,1595.46,37.8,42840.12,Monsoon,1,349,557426.29,300140.0
P111756,Electronics,4873.68,2930.78,4840.15,26.8,9756.82,Winter,0,75,365526.0,145717.5
P111757,Sports,2074.42,1089.55,1917.81,24.7,44630.52,Spring,1,237,491637.54,233414.19
P111758,Groceries,238.18,175.23,251.92,28.4,29695.46,Summer,1,1048,249612.64,65971.6
P111759,Fashion,2236.48,1026.78,1947.24,19.4,36465.71,Spring,0,99,221411.52,119760.3
P111760,Fashion,2404.37,1068.8,2529.57,11.5,18290.98,Winter,0,83,199562.71,110852.31
P111761,Fashion,819.09,345.15,861.17,10.1,49252.5,Summer,1,651,533227.59,308534.94
P111762,Fashion,672.71,275.2,766.71,29.0,41415.52,Summer,1,815,548258.65,323970.65
P111763,Fashion,2031.91,874.07,1922.06,9.7,45631.28,Summer,0,146,296658.86,169044.64
P111764,Home & Kitchen,884.06,472.05,828.26,37.2,7718.75,Monsoon,0,333,294391.98,137199.33
P111765,Sports,1101.28,572.97,952.57,16.1,13706.97,Winter,0,207,227964.96,109360.17
P111766,Sports,908.85,414.75,800.53,25.3,42129.18,Monsoon,0,226,205400.1,111666.6
P111767,Groceries,295.46,219.66,285.71,1.7,33640.96,Winter,0,506,149502.76,38354.8
P111768,Home & Kitchen,2448.33,1257.53,2492.56,18.0,19549.92,Summer,0,200,489666.0,238160.0
P111769,Home & Kitchen,1558.24,887.7,1668.96,16.0,23486.23,Monsoon,1,367,571874.08,246088.18
P111770,Home & Kitchen,1908.6,997.65,1952.19,30.2,22207.6,Summer,0,237,452338.2,215895.15
P111771,Electronics,2158.87,1409.36,2059.16,2.2,28113.64,Summer,0,263,567782.81,197121.13
P111772,Home & Kitchen,2676.39,1365.98,3054.61,16.1,24707.12,Monsoon,0,194,519219.66,254219.54
P111773,Fashion,1152.23,568.29,1013.5,34.3,23008.74,Winter,0,263,303036.49,153576.22
P111774,Home & Kitchen,583.43,320.25,530.76,26.7,16720.45,Spring,0,379,221119.97,99745.22
P111775,Electronics,3437.34,2274.69,3010.37,31.1,22718.83,Spring,0,193,663406.62,224391.45
P111776,Sports,696.99,341.13,702.27,30.5,9284.87,Spring,0,255,177732.45,90744.3
P111777,Groceries,557.49,357.74,610.68,26.5,9947.9,Summer,0,450,250870.5,89887.5
P111778,Groceries,114.26,82.76,99.39,15.7,34570.27,Summer,0,843,96321.18,26554.5
P111779,Electronics,2703.67,1765.0,2514.89,16.0,48246.26,Spring,0,271,732694.57,254379.57
P111780,Electronics,4109.52,2694.88,4513.21,2.0,11013.34,Monsoon,0,97,398623.44,137220.08
P111781,Groceries,782.88,530.03,739.93,7.8,45690.58,Spring,0,400,313152.0,101140.0
P111782,Groceries,416.63,311.33,384.33,22.3,31465.77,Winter,0,575,239562.25,60547.5
P111783,Beauty,548.75,181.84,471.86,35.8,47664.77,Spring,0,311,170661.25,114109.01
P111784,Fashion,690.16,330.21,678.53,24.5,20065.04,Monsoon,0,350,241556.0,125982.5
P111785,Beauty,890.49,306.66,804.13,15.5,34670.43,Spring,0,166,147821.34,96915.78
P111786,Beauty,722.1,258.99,816.6,33.3,27420.95,Spring,0,283,204354.3,131060.13
P111787,Groceries,707.8,463.72,628.45,18.0,48885.96,Winter,0,463,327711.4,113009.04
P111788,Beauty,859.67,278.22,977.15,10.4,3494.52,Winter,0,182,156459.94,105823.9
P111789,Electronics,3636.7,2332.63,3654.76,3.2,3408.08,Winter,0,123,447314.1,160400.61
P111790,Sports,1750.31,903.32,1499.48,33.1,43275.05,Monsoon,0,193,337809.83,163469.07
P111791,Sports,2144.47,998.44,1997.95,24.6,3148.07,Spring,1,155,332392.85,177634.65
P111792,Fashion,884.83,374.98,826.85,23.2,45414.77,Winter,0,368,325617.44,187624.8
P111793,Electronics,2714.28,1935.81,3078.61,28.8,5153.92,Winter,0,289,784426.92,224977.83
P111794,Electronics,3575.24,2300.97,3336.46,24.2,6065.27,Summer,0,158,564887.92,201334.66
P111795,Groceries,689.39,519.65,706.02,14.0,16872.77,Summer,1,574,395709.86,97430.76
P111796,Home & Kitchen,3159.28,1625.26,3316.02,24.7,36475.31,Winter,0,192,606581.76,294531.84
P111797,Beauty,1061.13,387.67,936.41,5.6,29060.11,Monsoon,0,125,132641.25,84182.5
P111798,Groceries,586.3,378.95,554.12,11.8,45493.3,Spring,0,506,296667.8,104919.1
P111799,Electronics,4335.77,3008.13,4026.23,21.5,31667.05,Winter,1,160,693723.2,212422.4
P111800,Fashion,1131.89,487.26,1147.89,2.8,29987.13,Winter,1,334,378051.26,215306.42
P111801,Sports,1289.42,655.29,1321.55,32.9,28733.38,Winter,0,221,284961.82,140142.73
P111802,Beauty,635.13,201.8,615.5,1.8,20599.75,Winter,0,189,120039.57,81899.37
P111803,Electronics,4924.31,3235.58,4814.54,14.9,32139.49,Summer,1,121,595841.51,204336.33
P111804,Sports,955.95,473.72,839.09,18.2,48665.98,Winter,0,267,255238.65,128755.41
P111805,Electronics,2680.24,1780.95,2342.06,27.2,48621.22,Summer,0,304,814792.96,273384.16
P111806,Sports,1752.93,885.85,1750.43,6.2,5988.46,Winter,0,129,226127.97,111853.32
P111807,Sports,1221.11,664.93,1326.71,32.9,23050.86,Monsoon,0,217,264980.87,120691.06
P111808,Sports,853.41,434.15,922.67,17.0,29820.57,Summer,0,279,238101.39,116973.54
P111809,Home & Kitchen,839.35,463.63,725.7,10.0,35938.29,Winter,0,331,277824.85,124363.32
P111810,Fashion,2023.26,914.8,2064.84,3.9,15375.69,Winter,0,102,206372.52,113062.92
P111811,Groceries,696.59,520.33,674.64,37.0,49155.29,Summer,0,644,448603.96,113511.44
P111812,Beauty,1359.79,429.34,1559.06,16.1,21055.28,Monsoon,0,98,133259.42,91184.1
P111813,Beauty,461.96,172.91,402.87,15.3,14625.55,Winter,0,317,146441.32,91628.85
P111814,Electronics,2162.93,1493.81,2043.71,7.2,39113.52,Summer,1,507,1096605.51,339243.84
P111815,Beauty,1316.09,480.22,1478.57,20.3,29608.48,Monsoon,0,103,135557.27,86094.61
P111816,Beauty,911.43,292.45,1043.46,12.8,45274.73,Summer,0,215,195957.45,133080.7
P111817,Fashion,554.81,257.85,528.64,6.6,5765.15,Winter,0,324,179758.44,96215.04
P111818,Sports,726.02,395.06,660.73,30.1,3206.12,Summer,0,253,183683.06,83732.88
P111819,Electronics,3697.41,2634.86,3542.64,35.9,47185.73,Winter,0,242,894773.22,257137.1
P111820,Sports,1626.12,742.89,1473.57,14.1,22576.51,Spring,0,140,227656.8,123652.2
P111821,Groceries,229.56,153.39,240.3,11.5,11199.74,Spring,0,626,143704.56,47682.42
P111822,Beauty,1399.68,446.87,1560.18,14.9,37283.01,Summer,0,127,177759.36,121006.87
P111823,Electronics,2925.14,1764.98,3031.89,37.0,49873.54,Winter,1,483,1412842.62,560357.28
P111824,Beauty,1281.9,478.11,1404.19,23.3,49937.79,Winter,0,149,191003.1,119764.71
P111825,Beauty,1169.83,375.86,1194.84,6.6,48177.16,Monsoon,0,140,163776.2,111155.8
P111826,Beauty,605.17,222.16,679.98,25.3,8251.55,Spring,1,382,231174.94,146309.82
P111827,Fashion,1463.93,602.16,1662.98,16.1,42591.2,Summer,1,370,541654.1,318854.9
P111828,Beauty,445.6,159.83,392.26,0.7,6648.42,Monsoon,0,236,105161.6,67441.72
P111829,Fashion,436.81,179.48,394.05,38.8,18162.65,Winter,0,496,216657.76,127635.68
P111830,Beauty,1371.36,512.71,1212.3,4.6,9327.21,Spring,0,63,86395.68,54094.95
P111831,Beauty,350.51,121.53,370.64,16.5,18123.03,Summer,0,424,148616.24,97087.52
P111832,Beauty,188.74,67.09,160.92,26.3,12773.8,Winter,0,447,84366.78,54377.55
P111833,Sports,1420.34,760.77,1572.02,23.4,44891.82,Spring,0,262,372129.08,172807.34
P111834,Groceries,616.48,393.54,537.77,0.2,49393.17,Spring,0,416,256455.68,92743.04
P111835,Sports,1038.72,497.41,1110.13,24.3,9102.84,Summer,0,265,275260.8,143447.15
P111836,Sports,1138.21,550.44,1098.57,29.1,6918.54,Spring,0,193,219674.53,113439.61
P111837,Groceries,396.7,262.4,432.05,34.0,8636.49,Winter,1,781,309822.7,104888.3
P111838,Fashion,1867.18,864.25,1708.69,7.4,28501.58,Summer,0,133,248334.94,133389.69
P111839,Fashion,2422.99,1113.31,2339.52,1.5,44162.99,Monsoon,0,85,205954.15,111322.8
P111840,Beauty,1281.25,415.94,1334.92,37.8,37402.28,Monsoon,0,129,165281.25,111624.99
P111841,Home & Kitchen,2124.75,1270.21,1848.62,27.2,21391.81,Summer,0,224,475944.0,191416.96
P111842,Sports,1514.48,705.36,1656.89,18.2,47973.19,Spring,1,302,457372.96,244354.24
P111843,Electronics,4234.65,2797.24,3779.82,29.0,27157.84,Spring,1,152,643666.8,218486.32
P111844,Electronics,4304.59,2620.22,4806.49,6.3,39349.43,Winter,0,146,628470.14,245918.02
P111845,Sports,921.19,448.74,800.42,38.3,25249.6,Spring,0,266,245036.54,125671.7
P111846,Sports,1482.07,746.41,1344.03,26.2,33478.88,Winter,0,210,311234.7,154488.6
P111847,Fashion,1149.38,522.29,1162.94,35.1,19131.19,Monsoon,1,361,414926.18,226379.49
P111848,Fashion,2338.29,1014.09,2363.53,22.3,3101.27,Summer,0,74,173033.46,97990.8
P111849,Beauty,1255.31,473.16,1299.57,32.0,30824.54,Summer,0,144,180764.64,112629.6
